id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,mcc_description,errors,is_fraud
9872941,2016-08-22 09:41:00,1267,3428,$64.07,Chip Transaction,82595,Los Angeles,NY,24483,3144,Floor Covering Stores,DECLINE CODE 101,1
7662647,2016-03-10 14:47:00,1417,2963,$-134.51,Chip Transaction,59184,San Jose,NC,12624,5932,Antique Shops,DECLINE CODE 203,1
8855445,2015-08-13 20:33:00,560,3485,$-15.65,Chip Transaction,37164,Philadelphia,NY,87829,3174,Upholstery and Drapery Stores,DECLINE CODE 101,1
7460283,2015-11-05 13:59:00,727,3240,$-452.00,Swipe Transaction,44174,New York,NC,72084,7542,Car Washes,DECLINE CODE 203,1
9614945,2015-10-21 07:22:00,1576,1251,$562.41,Chip Transaction,43718,San Diego,NY,37957,8111,Legal Services and Attorneys,DECLINE CODE 203,1
9199515,2015-03-22 16:47:00,143,3421,$376.99,Chip Transaction,47902,Philadelphia,IL,24695,3504,Gardening Supplies,DECLINE CODE 203,1
9267632,2015-07-07 20:50:00,881,2471,$668.48,Chip Transaction,93358,Dallas,NC,57374,5311,Department Stores,DECLINE CODE 203,1
7975729,2015-07-26 16:04:00,1333,1111,$719.15,Swipe Transaction,32831,Chicago,PA,45965,7549,Towing Services,DECLINE CODE 101,1
7696988,2016-10-07 00:38:00,1408,2643,$991.94,Swipe Transaction,76548,San Diego,OH,57156,7393,"Detective Agencies, Security Services",DECLINE CODE 203,1
9876275,2016-07-19 13:37:00,1433,2217,$119.74,Swipe Transaction,64697,Philadelphia,PA,40019,3730,Ship Chandlers,DECLINE CODE 203,1
7613103,2015-03-15 16:23:00,1281,2568,$-33.38,Chip Transaction,60370,Los Angeles,CA,64080,5732,Electronics Stores,DECLINE CODE 203,1
7652983,2016-05-11 12:15:00,880,2598,$551.21,Chip Transaction,82251,San Diego,MI,69007,7832,Motion Picture Theaters,DECLINE CODE 101,1
9721388,2015-05-24 10:14:00,1024,4735,$-488.71,Swipe Transaction,95497,Dallas,NY,76899,3504,Gardening Supplies,DECLINE CODE 101,1
9582315,2015-02-26 13:27:00,993,3820,$773.14,Swipe Transaction,61858,Los Angeles,FL,87867,5193,"Florists Supplies, Nursery Stock and Flowers",DECLINE CODE 101,1
9695302,2015-09-20 00:20:00,762,1404,$209.55,Chip Transaction,52124,Houston,NY,92106,8062,Hospitals,DECLINE CODE 101,1
7805305,2016-06-29 23:01:00,1716,4098,$-303.07,Swipe Transaction,75999,Los Angeles,NC,84054,5310,Discount Stores,DECLINE CODE 101,1
7743231,2016-11-23 06:32:00,1779,1381,$-468.40,Swipe Transaction,77958,San Antonio,MI,56157,5192,"Books, Periodicals, Newspapers",DECLINE CODE 101,1
7188777,2016-03-29 12:06:00,772,2564,$861.53,Swipe Transaction,46194,Philadelphia,PA,71874,5192,"Books, Periodicals, Newspapers",DECLINE CODE 203,1
7955042,2016-01-24 05:42:00,521,2096,$-51.10,Chip Transaction,87422,Philadelphia,CA,92871,7922,Theatrical Producers,DECLINE CODE 203,1
8462256,2016-07-13 16:48:00,642,3213,$912.74,Swipe Transaction,60875,Chicago,CA,83770,7542,Car Washes,DECLINE CODE 203,1
7742446,2015-07-25 03:51:00,951,2305,$486.73,Chip Transaction,10894,Dallas,PA,57027,5977,Cosmetic Stores,DECLINE CODE 101,1
8892557,2016-07-14 03:45:00,822,3750,$-152.51,Swipe Transaction,17770,Chicago,NY,42239,3066,Miscellaneous Metals,DECLINE CODE 101,1
7540565,2015-02-04 03:47:00,1918,1384,$81.47,Chip Transaction,49339,San Jose,IL,65448,7349,Cleaning and Maintenance Services,DECLINE CODE 203,1
8282753,2015-12-02 14:25:00,1422,3466,$204.29,Chip Transaction,95800,Philadelphia,IL,68557,4722,Travel Agencies,DECLINE CODE 203,1
8990672,2015-05-19 15:00:00,458,3114,$253.04,Swipe Transaction,19257,Chicago,IL,43392,5732,Electronics Stores,DECLINE CODE 101,1
8159789,2016-03-31 20:55:00,805,2538,$-269.99,Chip Transaction,70309,San Antonio,PA,95972,3005,Miscellaneous Metal Fabrication,DECLINE CODE 203,1
8345666,2016-05-27 14:01:00,471,2521,$40.89,Swipe Transaction,91606,San Diego,NY,14177,3001,Steel Products Manufacturing,DECLINE CODE 101,1
9748328,2015-02-09 22:35:00,1145,2407,$37.51,Swipe Transaction,47184,Chicago,MI,73159,5651,Family Clothing Stores,DECLINE CODE 203,1
7914916,2016-10-29 19:23:00,1193,3685,$140.58,Chip Transaction,59938,San Diego,CA,11397,5977,Cosmetic Stores,DECLINE CODE 101,1
9364850,2016-05-24 07:32:00,1763,1719,$-338.69,Chip Transaction,79983,San Diego,IL,43665,3132,Leather Goods,DECLINE CODE 203,1
9125829,2016-10-06 05:09:00,1696,4066,$205.83,Swipe Transaction,39869,Dallas,IL,63771,3390,Miscellaneous Metalwork,DECLINE CODE 101,1
8930226,2016-02-07 09:38:00,331,2270,$498.36,Chip Transaction,17509,San Diego,FL,11089,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 101,1
9127466,2016-07-28 18:20:00,1963,2218,$525.38,Chip Transaction,84212,New York,CA,20440,5651,Family Clothing Stores,DECLINE CODE 101,1
9809982,2015-12-15 08:49:00,1514,3769,$27.64,Swipe Transaction,97276,San Jose,NC,24376,5533,Automotive Parts and Accessories Stores,DECLINE CODE 203,1
8944283,2016-09-01 20:04:00,1092,4155,$-54.74,Chip Transaction,74835,Philadelphia,NC,11096,3144,Floor Covering Stores,DECLINE CODE 101,1
7442516,2015-08-08 17:48:00,1515,2928,$-59.34,Swipe Transaction,62891,Philadelphia,CA,97636,5045,"Computers, Computer Peripheral Equipment",DECLINE CODE 203,1
9558216,2015-04-18 04:18:00,1954,4173,$61.38,Swipe Transaction,73324,San Antonio,FL,12337,3000,Steelworks,DECLINE CODE 203,1
7166125,2015-02-04 22:29:00,969,2420,$-108.23,Swipe Transaction,88644,San Diego,FL,46347,5732,Electronics Stores,DECLINE CODE 203,1
8038208,2015-09-06 09:45:00,226,4286,$315.50,Chip Transaction,45358,Chicago,NY,35957,4829,Money Transfer,DECLINE CODE 101,1
8213655,2015-10-25 01:42:00,1846,4689,$726.05,Swipe Transaction,26145,Chicago,GA,48683,8021,Dentists and Orthodontists,DECLINE CODE 101,1
9446768,2015-11-16 13:48:00,245,4655,$-201.76,Swipe Transaction,82150,Los Angeles,NC,67286,7011,"Lodging - Hotels, Motels, Resorts",DECLINE CODE 203,1
9329294,2015-08-08 07:30:00,779,2785,$24.46,Chip Transaction,50032,Dallas,NY,93280,5621,Women's Ready-To-Wear Stores,DECLINE CODE 101,1
7608383,2015-09-02 12:27:00,506,4923,$430.83,Chip Transaction,47436,Philadelphia,NY,43916,7276,Tax Preparation Services,DECLINE CODE 203,1
9903240,2015-02-07 01:05:00,1951,3477,$390.41,Swipe Transaction,77236,Phoenix,OH,61180,3009,Fabricated Structural Metal Products,DECLINE CODE 203,1
7102170,2016-02-07 14:27:00,837,1733,$-250.65,Chip Transaction,79673,Dallas,NC,81994,5813,Drinking Places (Alcoholic Beverages),DECLINE CODE 101,1
7375896,2015-02-15 01:40:00,493,3769,$634.36,Chip Transaction,39766,Dallas,IL,74990,3009,Fabricated Structural Metal Products,DECLINE CODE 203,1
9004021,2016-07-03 06:36:00,256,1115,$426.98,Chip Transaction,15722,New York,MI,43694,3144,Floor Covering Stores,DECLINE CODE 101,1
8762719,2015-06-12 10:18:00,534,1322,$-462.44,Chip Transaction,46912,Los Angeles,TX,89826,3007,Coated and Laminated Products,DECLINE CODE 203,1
7740259,2016-01-12 14:20:00,1932,3558,$-226.57,Swipe Transaction,33279,San Jose,CA,34054,4121,Taxicabs and Limousines,DECLINE CODE 101,1
8137744,2015-05-13 01:37:00,710,3213,$567.10,Swipe Transaction,54640,San Antonio,NY,82170,7832,Motion Picture Theaters,DECLINE CODE 101,1
7715147,2015-12-12 23:38:00,638,4397,$-56.34,Chip Transaction,83323,Dallas,PA,16530,7549,Towing Services,DECLINE CODE 203,1
7482237,2016-04-11 10:04:00,508,2834,$-102.48,Swipe Transaction,82588,New York,TX,16289,7538,Automotive Service Shops,DECLINE CODE 101,1
7369092,2016-03-05 21:05:00,314,2331,$245.64,Swipe Transaction,61907,San Diego,TX,16514,5732,Electronics Stores,DECLINE CODE 203,1
9232694,2015-05-22 17:01:00,1903,3210,$-400.54,Swipe Transaction,57757,Phoenix,IL,12070,3730,Ship Chandlers,DECLINE CODE 203,1
7146633,2016-04-28 05:42:00,193,4865,$-46.69,Swipe Transaction,16973,Houston,NC,65966,5814,Fast Food Restaurants,DECLINE CODE 101,1
9377314,2015-04-06 17:05:00,492,3316,$-153.29,Swipe Transaction,87126,Chicago,MI,61272,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 101,1
8035789,2015-04-24 21:16:00,129,1649,$157.13,Chip Transaction,83337,Philadelphia,IL,28637,3684,Semiconductors and Related Devices,DECLINE CODE 101,1
9154630,2015-01-28 13:38:00,184,4269,$303.54,Swipe Transaction,12444,San Diego,PA,38472,7531,Automotive Body Repair Shops,DECLINE CODE 203,1
9079545,2016-09-01 20:37:00,1563,3966,$343.04,Chip Transaction,38159,San Jose,TX,36977,7538,Automotive Service Shops,DECLINE CODE 203,1
9614478,2015-03-07 17:48:00,961,1236,$646.18,Chip Transaction,92325,San Jose,OH,94419,5311,Department Stores,DECLINE CODE 203,1
8027469,2016-06-22 13:05:00,1266,3175,$594.13,Swipe Transaction,25874,Dallas,OH,85344,5719,Miscellaneous Home Furnishing Stores,DECLINE CODE 203,1
9487613,2016-04-24 21:45:00,1051,4167,$470.34,Swipe Transaction,32164,Los Angeles,PA,53122,3144,Floor Covering Stores,DECLINE CODE 101,1
7019721,2015-06-27 18:12:00,608,2739,$-329.60,Swipe Transaction,47597,Chicago,FL,15996,6300,"Insurance Sales, Underwriting",DECLINE CODE 101,1
8368329,2016-07-28 20:59:00,494,3737,$-424.38,Swipe Transaction,75709,Philadelphia,IL,12303,7011,"Lodging - Hotels, Motels, Resorts",DECLINE CODE 203,1
7166733,2015-01-02 06:29:00,1015,2448,$345.87,Chip Transaction,95073,Los Angeles,CA,60764,3359,Non-Ferrous Metal Foundries,DECLINE CODE 203,1
7793805,2015-04-03 13:42:00,1886,4880,$513.02,Swipe Transaction,79291,Phoenix,IL,60726,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 203,1
8304927,2016-05-05 05:39:00,330,4025,$657.97,Swipe Transaction,48230,San Antonio,PA,34100,4214,Motor Freight Carriers and Trucking,DECLINE CODE 101,1
9864674,2015-07-19 00:14:00,1650,4093,$782.49,Chip Transaction,48328,Chicago,NC,78320,5812,Eating Places and Restaurants,DECLINE CODE 101,1
9606164,2016-01-06 06:03:00,342,3155,$-61.63,Swipe Transaction,80326,San Antonio,PA,95423,5941,Sporting Goods Stores,DECLINE CODE 203,1
9622315,2015-02-28 00:47:00,646,3525,$396.52,Chip Transaction,25785,San Diego,CA,31240,7549,Towing Services,DECLINE CODE 203,1
8005407,2016-03-31 08:26:00,1515,3982,$72.06,Chip Transaction,32686,Dallas,OH,69294,5541,Service Stations,DECLINE CODE 101,1
9276134,2016-05-21 05:00:00,1874,4915,$325.85,Chip Transaction,38463,San Jose,CA,35038,5310,Discount Stores,DECLINE CODE 101,1
9477717,2016-05-03 04:43:00,250,3633,$-152.06,Chip Transaction,41103,San Antonio,TX,39781,4829,Money Transfer,DECLINE CODE 101,1
9336227,2015-12-08 08:17:00,1527,3128,$-257.53,Chip Transaction,72427,San Antonio,CA,12103,3066,Miscellaneous Metals,DECLINE CODE 203,1
7947140,2015-04-07 06:45:00,585,3931,$-49.02,Swipe Transaction,21156,San Antonio,PA,29056,4814,Telecommunication Services,DECLINE CODE 101,1
8055160,2015-04-23 18:34:00,226,2429,$715.77,Chip Transaction,48521,San Jose,OH,35088,7276,Tax Preparation Services,DECLINE CODE 203,1
7037095,2016-06-11 21:30:00,690,1236,$6.11,Swipe Transaction,95364,Los Angeles,GA,85619,8041,Chiropractors,DECLINE CODE 203,1
8450118,2015-02-06 20:57:00,912,3251,$403.17,Swipe Transaction,84455,Chicago,NY,60190,3387,"Electroplating, Plating, Polishing Services",DECLINE CODE 101,1
8466356,2015-05-09 07:51:00,466,4068,$950.72,Chip Transaction,68646,Philadelphia,NY,71036,7995,"Betting (including Lottery Tickets, Casinos)",DECLINE CODE 101,1
7564776,2016-01-02 17:45:00,747,4767,$27.40,Chip Transaction,32949,Philadelphia,CA,34332,7538,Automotive Service Shops,DECLINE CODE 101,1
7252020,2016-08-24 08:00:00,1461,2551,$-367.65,Chip Transaction,27655,Los Angeles,NC,82399,3722,Passenger Railways,DECLINE CODE 203,1
8094026,2016-09-05 16:31:00,1671,4434,$353.27,Swipe Transaction,25846,Dallas,MI,27648,5621,Women's Ready-To-Wear Stores,DECLINE CODE 101,1
7685014,2016-07-18 17:35:00,1485,2944,$567.03,Swipe Transaction,25020,Los Angeles,CA,70849,5193,"Florists Supplies, Nursery Stock and Flowers",DECLINE CODE 203,1
8214999,2016-10-27 01:16:00,1015,2850,$903.60,Chip Transaction,59369,Los Angeles,TX,18598,7996,"Amusement Parks, Carnivals, Circuses",DECLINE CODE 101,1
8042879,2015-06-06 13:02:00,707,2082,$648.31,Chip Transaction,56287,San Antonio,GA,71806,5712,"Furniture, Home Furnishings, and Equipment Stores",DECLINE CODE 101,1
8970637,2015-09-13 11:23:00,1074,4682,$675.80,Swipe Transaction,90549,San Jose,NY,27848,5311,Department Stores,DECLINE CODE 101,1
9996937,2015-08-14 20:19:00,1451,3551,$584.59,Swipe Transaction,22498,San Jose,MI,82689,3256,"Brick, Stone, and Related Materials",DECLINE CODE 101,1
9368172,2016-01-20 05:47:00,186,2900,$492.31,Chip Transaction,97779,Chicago,NY,15754,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 101,1
7619190,2016-02-20 16:16:00,1279,2569,$874.07,Chip Transaction,19719,San Jose,GA,61835,8049,Podiatrists,DECLINE CODE 101,1
8875823,2016-07-05 16:42:00,430,4557,$755.72,Swipe Transaction,27798,San Antonio,GA,88515,5947,"Gift, Card, Novelty Stores",DECLINE CODE 203,1
9773080,2015-05-30 08:53:00,177,3727,$261.25,Swipe Transaction,41464,San Antonio,IL,32259,4784,Tolls and Bridge Fees,DECLINE CODE 203,1
7923591,2016-05-21 06:44:00,130,1285,$182.74,Swipe Transaction,22994,Phoenix,FL,16935,3359,Non-Ferrous Metal Foundries,DECLINE CODE 203,1
9526845,2015-01-23 02:25:00,1572,1323,$-176.52,Chip Transaction,32783,Phoenix,PA,17719,4111,Local and Suburban Commuter Transportation,DECLINE CODE 101,1
7904686,2015-02-06 18:03:00,728,1415,$421.46,Chip Transaction,15168,Houston,NC,93230,8043,"Optometrists, Optical Goods and Eyeglasses",DECLINE CODE 101,1
8661358,2016-11-09 23:02:00,139,4847,$256.77,Chip Transaction,19565,San Diego,CA,20525,5712,"Furniture, Home Furnishings, and Equipment Stores",DECLINE CODE 101,1
9717212,2016-05-15 07:41:00,1845,4906,$-154.14,Swipe Transaction,95444,San Jose,GA,20054,5732,Electronics Stores,DECLINE CODE 203,1
9145078,2016-10-21 04:31:00,854,2722,$-497.09,Swipe Transaction,24394,Houston,CA,17373,5651,Family Clothing Stores,DECLINE CODE 203,1
9856412,2015-06-23 14:03:00,1443,2276,$-106.32,Swipe Transaction,39946,New York,NC,37749,3780,Computer Network Services,DECLINE CODE 101,1
7534643,2015-06-19 00:35:00,1510,1652,$742.10,Swipe Transaction,30971,San Diego,GA,73204,3359,Non-Ferrous Metal Foundries,DECLINE CODE 101,1
8370828,2015-09-04 12:30:00,691,2467,$451.90,Swipe Transaction,47858,New York,NC,60220,3132,Leather Goods,DECLINE CODE 101,1
9824279,2015-09-15 00:57:00,120,1167,$559.36,Swipe Transaction,19542,Phoenix,IL,43347,3075,"Bolt, Nut, Screw, Rivet Manufacturing",DECLINE CODE 203,1
9703018,2015-07-25 05:50:00,800,4532,$687.13,Chip Transaction,89285,San Antonio,PA,24893,8021,Dentists and Orthodontists,DECLINE CODE 203,1
9910952,2016-03-29 04:10:00,1576,2366,$271.33,Chip Transaction,43310,Philadelphia,TX,74256,3006,Miscellaneous Fabricated Metal Products,DECLINE CODE 203,1
8225834,2015-05-22 15:17:00,130,4983,$474.79,Swipe Transaction,48353,Phoenix,OH,94194,4900,"Utilities - Electric, Gas, Water, Sanitary",DECLINE CODE 203,1
9141560,2016-01-18 21:13:00,457,1658,$258.03,Chip Transaction,24286,Philadelphia,TX,36679,5541,Service Stations,DECLINE CODE 203,1
8939280,2015-08-17 15:27:00,503,1700,$-266.32,Chip Transaction,50376,San Antonio,GA,68352,3640,"Lighting, Fixtures, Electrical Supplies",DECLINE CODE 101,1
8406822,2015-06-15 09:04:00,285,3671,$-271.51,Swipe Transaction,50707,Dallas,GA,16000,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 203,1
9288918,2015-06-28 10:08:00,882,3702,$451.98,Chip Transaction,40128,New York,TX,23672,7549,Towing Services,DECLINE CODE 203,1
8727988,2015-11-28 03:45:00,477,2668,$303.98,Swipe Transaction,86848,Dallas,OH,11542,7995,"Betting (including Lottery Tickets, Casinos)",DECLINE CODE 203,1
8515432,2016-02-26 21:51:00,1937,2911,$-140.74,Chip Transaction,76873,San Diego,CA,89215,3387,"Electroplating, Plating, Polishing Services",DECLINE CODE 203,1
9040149,2016-01-11 17:51:00,1949,1003,$-457.99,Swipe Transaction,52210,New York,FL,86426,3000,Steelworks,DECLINE CODE 203,1
8700453,2015-05-28 13:44:00,224,2332,$-407.41,Chip Transaction,91647,San Diego,NC,91515,8062,Hospitals,DECLINE CODE 203,1
9583784,2015-02-07 16:11:00,1667,3037,$-432.14,Swipe Transaction,77760,Philadelphia,IL,62514,3256,"Brick, Stone, and Related Materials",DECLINE CODE 101,1
8055230,2016-10-03 14:15:00,1020,4264,$-59.37,Swipe Transaction,99388,Dallas,MI,39596,4899,"Cable, Satellite, and Other Pay Television Services",DECLINE CODE 101,1
7546883,2015-01-16 19:42:00,969,2000,$-256.34,Swipe Transaction,49515,Los Angeles,NC,83721,3058,"Tools, Parts, Supplies Manufacturing",DECLINE CODE 101,1
8933858,2015-12-06 06:17:00,835,1592,$-1.56,Chip Transaction,72195,San Jose,NC,23633,3722,Passenger Railways,DECLINE CODE 203,1
8233298,2015-07-27 06:06:00,422,4507,$409.32,Chip Transaction,71832,San Jose,PA,62282,3509,Industrial Equipment and Supplies,DECLINE CODE 203,1
7463404,2016-04-16 03:26:00,511,2189,$-296.56,Chip Transaction,38806,San Jose,CA,65484,8011,"Doctors, Physicians",DECLINE CODE 203,1
9307158,2016-08-12 00:29:00,318,3213,$932.96,Swipe Transaction,13470,Phoenix,TX,11550,7276,Tax Preparation Services,DECLINE CODE 203,1
7687576,2016-07-13 11:15:00,1364,4499,$245.94,Swipe Transaction,91113,San Jose,GA,69022,7995,"Betting (including Lottery Tickets, Casinos)",DECLINE CODE 101,1
9025957,2016-10-15 21:31:00,1362,2202,$-134.48,Swipe Transaction,90032,Phoenix,OH,73466,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 101,1
7547577,2016-06-08 19:52:00,1569,1238,$-177.84,Chip Transaction,21060,Chicago,TX,61065,4899,"Cable, Satellite, and Other Pay Television Services",DECLINE CODE 203,1
9754757,2016-06-16 01:30:00,895,3579,$904.39,Chip Transaction,28502,Los Angeles,OH,51294,5815,"Digital Goods - Media, Books, Apps",DECLINE CODE 101,1
7668918,2016-06-17 09:40:00,688,3321,$247.97,Chip Transaction,12817,Houston,CA,31054,7276,Tax Preparation Services,DECLINE CODE 203,1
7874595,2015-09-22 03:31:00,1821,4344,$795.74,Swipe Transaction,22630,Houston,IL,51540,3001,Steel Products Manufacturing,DECLINE CODE 101,1
8184004,2015-04-09 16:03:00,805,1123,$-227.81,Chip Transaction,56747,Phoenix,MI,27834,5921,"Package Stores, Beer, Wine, Liquor",DECLINE CODE 203,1
9531889,2016-07-09 10:36:00,490,1421,$-231.51,Swipe Transaction,28641,Philadelphia,CA,48452,8041,Chiropractors,DECLINE CODE 101,1
9276889,2015-11-17 18:16:00,320,3382,$-461.88,Swipe Transaction,90215,Los Angeles,MI,59179,5712,"Furniture, Home Furnishings, and Equipment Stores",DECLINE CODE 203,1
8602827,2016-01-27 08:49:00,1921,4959,$-53.65,Chip Transaction,37728,Chicago,OH,81153,5661,Shoe Stores,DECLINE CODE 203,1
9939242,2015-06-14 02:43:00,1989,1945,$-330.52,Swipe Transaction,58500,Houston,GA,78221,3132,Leather Goods,DECLINE CODE 203,1
9174322,2015-08-11 23:28:00,998,3338,$520.65,Chip Transaction,24183,Chicago,NY,62453,3509,Industrial Equipment and Supplies,DECLINE CODE 203,1
8941253,2015-01-14 09:35:00,1886,4694,$154.01,Swipe Transaction,44956,San Jose,FL,26992,3504,Gardening Supplies,DECLINE CODE 203,1
8421863,2016-05-27 11:30:00,598,1231,$-190.75,Swipe Transaction,23810,Phoenix,NY,44752,5310,Discount Stores,DECLINE CODE 101,1
9890053,2015-09-03 22:01:00,638,2404,$604.69,Swipe Transaction,90643,Houston,NY,45562,5661,Shoe Stores,DECLINE CODE 101,1
7034853,2016-06-13 09:34:00,753,3651,$-221.55,Chip Transaction,76545,Los Angeles,CA,82676,5932,Antique Shops,DECLINE CODE 101,1
7143347,2015-12-29 04:00:00,225,1231,$404.29,Chip Transaction,95311,San Antonio,MI,11376,3393,Heat Treating Metal Services,DECLINE CODE 203,1
7410574,2015-09-12 02:37:00,1363,1656,$-387.73,Swipe Transaction,65973,Philadelphia,NC,99503,5211,Lumber and Building Materials,DECLINE CODE 101,1
9443984,2015-05-05 09:10:00,564,1535,$679.13,Chip Transaction,53217,San Jose,IL,78165,4511,Airlines,DECLINE CODE 101,1
7640521,2015-03-04 19:27:00,1206,2691,$645.16,Chip Transaction,33516,San Diego,OH,26644,4900,"Utilities - Electric, Gas, Water, Sanitary",DECLINE CODE 101,1
7331446,2016-08-02 20:42:00,740,3250,$700.11,Swipe Transaction,47929,San Diego,MI,29476,4784,Tolls and Bridge Fees,DECLINE CODE 101,1
9506131,2015-04-28 20:40:00,813,4349,$-212.64,Swipe Transaction,46661,Houston,PA,55432,3008,Steel Drums and Barrels,DECLINE CODE 101,1
9781712,2016-06-09 16:30:00,1372,1173,$731.31,Chip Transaction,44661,San Diego,PA,21292,5655,"Sports Apparel, Riding Apparel Stores",DECLINE CODE 101,1
8421075,2015-07-24 19:07:00,963,4862,$-147.31,Chip Transaction,37938,San Antonio,NY,66582,5211,Lumber and Building Materials,DECLINE CODE 101,1
8145459,2016-09-27 09:37:00,793,3275,$691.30,Chip Transaction,44369,San Diego,OH,30898,8043,"Optometrists, Optical Goods and Eyeglasses",DECLINE CODE 203,1
7829251,2016-03-05 19:09:00,921,3557,$697.53,Swipe Transaction,62575,Chicago,NY,27596,3640,"Lighting, Fixtures, Electrical Supplies",DECLINE CODE 203,1
9756977,2016-09-29 04:37:00,1360,1840,$-141.11,Chip Transaction,92311,Los Angeles,OH,65951,5722,Household Appliance Stores,DECLINE CODE 101,1
